0 5 10 11 15 23 25 28 33 34 35 38 40 60 65 70 80 86 88 90 	1 9 16 36 46 51 53 56 58 66 72 73 74 81 87 91 95 96 97 99 	2 6 7 20 22 26 27 32 37 47 52 57 59 62 67 75 77 82 84 85 	3 4 8 12 13 18 21 31 42 43 44 48 50 55 61 71 78 83 93 98 	14 17 19 24 29 30 39 41 45 49 54 63 64 68 69 76 79 89 92 94 	
0 5 6 10 16 20 21 29 30 35 45 48 53 60 70 75 80 90 95 98 	1 25 28 31 32 41 46 49 51 56 57 61 66 71 72 79 81 85 91 96 	2 7 11 12 22 33 37 39 47 52 55 62 67 77 82 86 87 92 94 97 	3 8 13 18 23 26 27 36 40 42 43 44 50 54 58 68 73 76 78 83 	4 9 14 15 17 19 24 34 38 59 63 64 65 69 74 84 88 89 93 99 	
9 10 12 20 25 33 35 40 45 46 48 50 53 60 64 65 70 78 84 85 	1 6 16 27 36 41 51 56 59 61 63 66 71 75 76 81 86 91 94 96 	3 5 7 17 26 31 34 37 42 47 57 62 67 72 77 80 82 87 92 97 	2 11 13 18 22 23 28 32 38 43 49 55 68 73 83 88 90 93 95 98 	0 4 8 14 15 19 21 24 29 30 39 44 52 54 58 69 74 79 89 99 	
3 4 5 6 10 15 16 20 25 30 32 35 39 41 50 55 60 70 80 90 	1 8 11 12 21 31 45 46 51 56 59 61 65 66 68 71 72 73 76 81 	2 9 22 26 37 42 44 47 52 62 75 77 82 87 88 91 92 95 96 97 	7 13 17 18 19 23 33 36 38 43 48 53 57 58 67 78 83 86 93 98 	0 14 24 27 28 29 34 40 49 54 63 64 69 74 79 84 85 89 94 99 	
0 3 5 10 11 15 20 25 29 30 35 40 60 65 70 75 79 90 92 95 	1 6 16 21 26 31 36 41 46 47 51 53 56 61 71 76 83 84 86 96 	2 12 22 23 32 50 55 57 62 66 67 72 77 80 89 91 94 97 98 99 	8 13 18 19 27 28 33 43 45 48 54 58 63 68 78 82 85 87 88 93 	4 7 9 14 17 24 34 37 38 39 42 44 49 52 59 64 69 73 74 81 	
0 5 10 15 16 20 25 28 30 35 37 40 42 44 60 65 75 85 88 95 	1 3 11 21 26 29 33 36 41 46 51 56 61 70 71 76 81 86 91 96 	2 7 9 12 17 22 24 47 52 53 55 58 62 63 72 77 82 87 92 97 	8 13 18 27 31 38 43 48 50 54 59 67 68 73 78 80 83 89 93 98 	4 6 14 19 23 32 34 39 45 49 57 64 66 69 74 79 84 90 94 99 	
3 5 7 10 15 19 20 23 25 27 35 38 40 45 58 60 70 82 85 86 	0 1 6 16 36 41 42 46 51 55 56 61 72 75 76 81 83 88 91 95 	17 32 34 37 39 43 47 52 57 62 71 74 77 79 87 89 90 92 94 96 	2 8 13 18 21 22 26 33 48 50 53 63 67 78 80 84 93 97 98 99 	4 9 11 12 14 24 28 29 30 31 44 49 54 59 64 65 66 68 69 73 	
3 5 9 10 11 15 26 35 40 45 50 55 60 65 70 72 80 85 88 90 	1 2 6 8 12 14 21 32 51 52 56 61 66 71 73 75 76 81 86 96 	7 17 24 27 28 37 43 47 57 62 64 77 82 91 92 93 94 97 98 99 	13 16 20 23 25 33 34 38 46 48 53 58 63 67 68 78 79 83 87 95 	0 4 18 19 22 29 30 31 36 39 41 42 44 49 54 59 69 74 84 89 	
0 4 5 10 15 20 25 35 40 45 55 57 60 64 65 70 75 80 90 95 	2 3 6 21 30 31 51 52 56 66 67 71 73 81 84 85 88 89 91 96 	11 12 16 19 22 26 27 32 36 42 47 61 62 68 72 74 77 87 92 97 	1 8 13 18 23 28 33 37 38 41 43 46 48 50 53 63 78 83 86 93 	7 9 14 17 24 29 34 39 44 49 54 58 59 69 76 79 82 94 98 99 	
0 6 8 9 10 15 20 25 34 35 40 55 60 63 80 85 86 94 95 98 	1 2 16 24 26 28 30 33 41 42 49 51 56 61 65 71 76 81 91 96 	7 11 12 27 37 47 52 57 62 64 67 69 72 75 82 83 84 89 92 97 	3 4 5 13 18 31 36 38 43 44 45 48 58 68 73 77 87 88 90 93 	14 17 19 21 22 23 29 32 39 46 50 53 54 59 66 70 74 78 79 99 	
5 6 10 15 20 24 31 35 38 40 43 50 60 65 67 75 77 80 81 95 	2 8 9 11 21 36 37 41 44 46 51 52 56 61 66 71 82 86 91 96 	7 12 17 27 32 42 45 47 48 49 55 62 63 68 72 73 85 90 92 97 	3 18 22 23 25 26 28 33 57 58 78 79 83 84 87 88 89 93 98 99 	0 1 4 13 14 16 19 29 30 34 39 53 54 59 64 69 70 74 76 94 	
5 7 10 12 16 20 21 25 30 31 35 45 50 59 60 64 70 75 80 85 	1 2 28 36 41 55 56 61 63 66 71 74 76 81 83 84 86 90 91 96 	3 11 14 17 22 23 26 27 29 47 52 57 62 67 72 77 82 87 92 97 	6 8 13 18 33 37 43 46 49 51 53 54 58 65 73 78 88 93 94 98 	0 4 9 15 19 24 32 34 38 39 40 42 44 48 68 69 79 89 95 99 	
0 9 10 20 25 28 35 42 55 57 60 65 75 76 79 80 85 87 89 90 	2 6 11 16 21 26 30 36 41 46 48 51 59 61 66 70 81 86 91 96 	1 7 12 22 23 27 32 37 40 44 47 49 50 52 56 62 67 72 82 92 	3 5 8 13 33 38 43 53 58 63 71 73 77 78 83 88 93 94 95 98 	4 14 15 17 18 19 24 29 31 34 39 45 54 64 68 69 74 84 97 99 	
0 3 5 10 15 20 23 25 42 43 45 55 75 80 84 85 89 90 94 95 	1 6 17 26 33 35 40 41 46 47 51 57 66 71 76 81 86 88 91 96 	12 13 22 27 28 32 39 44 52 65 67 72 73 74 77 82 83 87 92 97 	2 4 7 8 16 18 30 36 37 38 48 50 53 56 60 61 63 78 93 98 	9 11 14 19 21 24 29 31 34 49 54 58 59 62 64 68 69 70 79 99 	
0 4 5 8 21 25 26 29 33 35 39 40 47 50 59 60 63 75 85 90 	1 11 15 18 23 31 32 36 41 46 51 61 65 66 76 81 83 84 94 96 	2 12 17 22 27 28 52 53 54 62 67 70 72 74 77 79 82 87 92 97 	3 6 13 24 37 38 43 44 48 55 56 58 68 73 78 88 91 93 95 98 	7 9 10 14 16 19 20 30 34 42 45 49 57 64 69 71 80 86 89 99 	
0 5 7 10 30 33 35 45 53 55 60 65 68 70 75 81 84 85 87 95 	8 11 15 16 17 37 41 46 49 56 59 66 67 71 74 76 79 91 96 97 	1 6 12 21 22 27 40 42 47 50 51 52 57 62 72 77 82 88 90 92 	3 13 18 20 25 26 28 31 32 36 43 44 48 58 63 73 78 83 93 98 	2 4 9 14 19 23 24 29 34 38 39 54 61 64 69 80 86 89 94 99 	
5 7 9 10 15 25 30 34 35 40 45 55 59 65 70 79 83 85 88 90 	16 41 46 47 48 51 56 66 71 73 81 86 89 91 93 94 95 96 98 99 	0 6 11 17 21 22 27 32 38 39 57 62 63 67 72 75 82 87 92 97 	1 3 8 18 23 26 29 33 37 42 43 50 52 53 58 60 68 76 78 80 	2 4 12 13 14 19 20 24 28 31 36 44 49 54 61 64 69 74 77 84 	
0 2 7 8 10 15 20 25 27 41 55 70 74 80 85 87 90 91 94 98 	1 5 9 16 43 45 46 47 49 50 56 59 60 66 71 72 76 81 86 96 	6 13 21 22 32 36 37 42 51 54 57 62 65 67 68 73 77 82 92 97 	3 12 23 28 30 33 35 38 40 44 48 53 58 63 75 78 83 88 93 95 	4 11 14 17 18 19 24 26 29 31 34 39 52 61 64 69 79 84 89 99 	
0 1 3 7 9 10 21 27 30 36 45 47 54 55 60 65 70 85 90 95 	4 6 11 16 26 41 51 61 66 71 75 76 79 81 88 91 94 97 98 99 	12 17 22 24 25 32 33 37 39 50 52 53 56 57 59 62 74 82 86 92 	8 15 18 20 23 28 38 43 46 48 58 63 67 68 73 78 80 83 84 87 	2 5 13 14 19 29 31 34 35 40 42 44 49 64 69 72 77 89 93 96 	
0 7 10 15 23 24 25 30 34 35 41 43 45 50 55 56 85 86 90 95 	1 11 26 52 59 60 61 66 70 71 75 76 78 80 81 83 91 92 93 96 	12 14 21 27 32 37 42 51 53 54 57 62 65 67 72 77 82 97 98 99 	2 3 6 8 9 13 17 18 19 20 22 28 33 46 48 49 58 68 69 73 	4 5 16 29 31 36 38 39 40 44 47 63 64 74 79 84 87 88 89 94 	
5 8 9 10 12 16 25 35 45 55 63 70 73 81 83 84 85 95 96 99 	1 6 11 17 20 27 36 44 51 53 58 60 61 66 67 69 71 76 86 91 	2 7 14 22 41 42 47 49 50 52 57 62 72 77 82 87 92 93 97 98 	3 13 15 18 21 23 28 30 31 33 37 38 43 48 56 59 68 78 79 88 	0 4 19 24 26 29 32 34 39 40 46 54 64 65 74 75 80 89 90 94 	
0 6 10 15 25 27 28 35 40 45 49 60 67 75 76 80 84 85 88 90 	1 5 11 20 31 36 38 41 50 51 56 61 66 70 71 81 89 94 95 96 	7 16 17 22 32 42 43 47 55 62 65 74 77 79 86 87 91 92 97 99 	3 4 13 18 21 23 30 33 39 53 57 63 64 68 73 78 82 83 93 98 	2 8 9 12 14 19 24 26 29 34 37 44 46 48 52 54 58 59 69 72 	
0 8 15 25 27 30 34 35 38 39 45 60 65 69 75 78 85 90 95 99 	2 11 46 47 49 50 51 56 61 63 68 71 72 76 80 81 87 88 94 96 	5 6 9 12 32 37 42 54 55 57 62 67 70 77 82 86 89 91 92 97 	3 7 10 13 18 20 23 24 26 28 33 36 43 48 53 58 66 83 93 98 	1 4 14 16 17 19 21 22 29 31 40 41 44 52 59 64 73 74 79 84 	
0 5 10 11 15 25 30 32 35 40 44 45 50 55 65 75 80 83 85 90 	1 6 19 20 26 27 36 41 46 56 66 68 70 71 76 81 86 93 95 96 	2 7 12 22 37 42 49 60 62 63 67 77 82 87 91 92 94 97 98 99 	3 8 13 14 18 23 28 31 33 43 48 52 53 57 58 59 61 73 78 79 	4 9 16 17 21 24 29 34 38 39 47 51 54 64 69 72 74 84 88 89 	
0 2 5 10 12 20 28 44 45 46 55 59 60 75 79 80 85 93 95 99 	6 8 9 11 21 36 41 51 56 61 65 66 67 71 76 81 83 86 91 96 	7 16 17 22 26 37 42 47 50 52 54 62 70 72 77 82 87 90 92 97 	1 3 13 15 18 23 27 33 35 38 43 53 58 63 68 73 78 88 94 98 	4 14 19 24 25 29 30 31 32 34 39 40 48 49 57 64 69 74 84 89 	
0 5 7 10 15 21 25 30 39 40 50 60 65 74 75 76 77 85 90 95 	2 6 11 16 20 31 38 41 46 56 57 61 67 70 73 81 84 86 91 96 	1 4 12 22 23 32 42 45 47 52 53 55 62 63 72 78 82 87 92 97 	3 8 13 14 18 27 28 33 35 37 43 48 51 58 68 79 83 88 93 98 	9 17 19 24 26 29 34 36 44 49 54 59 64 66 69 71 80 89 94 99 	
0 10 16 17 21 25 30 35 36 40 45 47 49 60 75 80 85 88 90 95 	6 11 12 26 28 31 37 39 41 48 56 59 61 68 71 81 86 91 94 96 	2 5 27 32 42 43 52 53 54 57 62 65 72 76 87 89 92 97 98 99 	3 7 8 13 15 18 20 22 23 29 33 38 63 67 73 74 78 82 83 93 	1 4 9 14 19 24 34 44 46 50 51 55 58 64 66 69 70 77 79 84 	
0 5 6 10 11 15 30 35 44 45 47 55 60 64 70 72 80 84 88 93 	1 16 36 41 43 46 51 54 56 66 71 76 81 86 90 91 95 96 98 99 	2 7 14 17 21 22 32 50 52 57 58 62 67 74 75 79 85 87 92 97 	3 8 13 18 20 27 28 37 38 40 48 49 53 61 63 73 77 78 82 83 	4 9 12 19 23 24 25 26 29 31 33 34 39 42 59 65 68 69 89 94 	
0 2 7 9 10 16 18 20 27 30 32 34 35 39 45 58 80 85 90 95 	1 6 8 11 31 51 52 56 60 61 63 64 66 70 71 75 76 77 81 91 	5 12 21 23 25 36 41 47 50 55 57 62 65 72 82 86 87 89 92 97 	13 26 37 38 40 43 48 53 59 67 68 69 73 78 83 88 93 96 98 99 	3 4 14 15 17 19 22 24 28 29 33 42 44 46 49 54 74 79 84 94 	
5 6 7 15 21 25 28 30 32 33 35 36 39 47 50 60 67 70 75 85 	0 1 4 11 13 20 23 26 31 48 55 56 59 61 66 71 81 86 87 96 	2 17 22 37 38 46 57 62 72 73 74 76 79 80 82 88 90 92 94 95 	3 8 12 18 41 42 43 52 58 63 64 68 77 78 83 84 91 93 97 98 	9 10 14 16 19 24 27 29 34 40 44 45 49 51 53 54 65 69 89 99 	
0 5 11 13 15 16 25 35 40 42 45 55 60 70 74 75 79 80 85 95 	6 36 46 47 54 56 61 63 65 66 76 81 91 92 93 94 96 97 98 99 	1 2 7 12 17 22 26 27 32 33 37 51 57 64 72 73 82 86 87 90 	3 4 20 23 28 30 31 38 43 48 50 52 53 58 68 77 78 83 88 89 	8 9 10 14 18 19 21 24 29 34 39 41 44 49 59 62 67 69 71 84 	
15 20 23 25 28 29 33 35 40 45 48 49 50 63 70 75 77 80 82 85 	1 3 6 13 26 32 34 39 41 42 46 53 55 56 59 61 65 66 71 96 	2 5 7 10 11 12 22 30 37 47 51 52 57 62 67 72 76 79 87 92 	0 8 18 27 38 43 58 68 73 78 81 83 86 88 91 93 94 95 97 98 	4 9 14 16 17 19 21 24 31 36 44 54 60 64 69 74 84 89 90 99 	
5 15 23 25 26 30 35 45 47 55 60 65 75 80 85 86 88 90 91 95 	1 11 16 21 31 36 40 41 42 51 56 59 61 70 71 81 83 84 87 96 	2 4 7 12 17 22 27 37 44 46 50 52 57 62 69 72 74 77 82 97 	3 6 8 13 38 39 48 49 53 63 66 67 68 73 76 78 79 92 93 98 	0 9 10 14 18 19 20 24 28 29 32 33 34 43 54 58 64 89 94 99 	
0 4 5 6 10 13 15 37 39 40 45 50 60 75 80 85 90 95 97 98 	1 11 16 38 41 46 47 51 52 56 62 63 65 66 70 71 82 86 91 96 	2 7 9 12 17 22 25 27 32 53 67 68 72 73 76 77 87 89 92 99 	3 8 18 20 23 31 33 36 42 43 44 57 58 64 74 78 83 84 88 93 	14 19 21 24 26 28 29 30 34 35 48 49 54 55 59 61 69 79 81 94 	
0 1 3 10 12 15 20 24 25 30 38 39 45 54 64 70 75 80 85 90 	6 21 26 28 36 41 51 52 56 60 61 65 66 76 81 86 87 91 95 96 	2 7 8 17 22 27 40 42 44 47 49 62 71 72 77 79 82 92 94 97 	13 18 23 33 35 37 43 46 48 55 57 58 63 68 69 78 83 88 93 98 	4 5 9 11 14 16 19 29 31 32 34 50 53 59 67 73 74 84 89 99 	
0 5 10 11 15 18 25 26 28 30 34 35 44 55 60 63 75 77 85 87 	1 2 16 17 29 31 41 45 46 56 64 65 66 71 76 83 86 89 91 96 	3 6 7 12 22 27 32 37 47 51 52 54 61 62 67 80 81 82 92 97 	8 20 23 40 42 48 53 58 59 73 78 79 84 88 90 93 94 95 98 99 	4 9 13 14 19 21 24 33 36 38 39 43 49 50 57 68 69 70 72 74 	
1 3 5 9 15 18 25 30 35 40 41 46 53 55 56 70 78 80 85 90 	2 6 11 13 20 26 36 61 62 63 65 66 68 71 74 76 86 91 92 96 	7 17 21 22 27 29 31 34 38 42 45 51 60 72 82 84 87 89 95 97 	8 10 23 28 33 37 43 47 48 50 52 54 57 58 64 67 83 88 93 94 	0 4 12 14 16 19 24 32 39 44 49 59 69 73 75 77 79 81 98 99 	
0 1 13 15 17 25 35 36 40 45 55 60 65 67 74 75 90 91 95 96 	21 29 41 43 51 56 57 59 61 66 70 71 73 76 84 86 88 97 98 99 	2 3 5 7 10 12 16 20 22 27 32 34 42 46 47 62 64 87 92 94 	11 18 23 28 31 33 37 38 48 53 58 63 72 78 80 81 82 83 85 93 	4 6 8 9 14 19 24 26 30 39 44 49 50 52 54 68 69 77 79 89 	
0 5 6 7 8 10 11 17 20 25 33 35 45 55 60 65 70 75 80 85 	16 34 37 40 41 46 56 57 66 68 71 73 76 77 81 84 86 91 95 96 	9 12 22 26 27 36 50 51 52 54 63 72 74 79 82 87 89 90 92 97 	1 2 3 13 18 21 23 24 28 31 32 38 42 43 48 58 78 83 88 93 	4 14 15 19 29 30 39 44 47 49 53 59 61 62 64 67 69 94 98 99 	
0 4 5 10 18 25 26 27 30 31 35 40 45 55 65 76 80 90 91 95 	1 3 11 21 29 36 41 46 48 51 54 56 61 72 79 81 84 86 96 99 	7 12 13 15 17 22 32 42 47 49 52 57 62 67 73 77 82 87 92 97 	2 6 8 16 37 38 43 50 53 58 59 60 66 68 78 83 85 93 94 98 	9 14 19 20 23 24 28 33 34 39 44 63 64 69 70 71 74 75 88 89 	
0 1 10 11 15 17 18 25 35 36 38 39 40 45 50 55 56 85 87 90 	23 41 46 59 61 66 68 70 71 76 79 81 86 89 91 94 95 96 97 98 	2 3 5 12 22 27 31 32 37 42 47 52 60 65 74 77 80 82 92 93 	4 7 8 13 20 21 28 30 33 43 48 57 58 62 64 73 78 83 84 88 	6 9 14 16 19 24 26 29 34 44 49 51 53 54 63 67 69 72 75 99 	
0 4 5 14 15 20 25 35 40 45 60 65 70 74 75 78 81 88 90 94 	1 11 16 21 41 48 51 55 56 61 63 66 67 68 76 79 86 87 95 96 	3 6 7 13 17 22 26 27 32 42 47 54 59 62 71 72 73 77 82 92 	8 12 18 23 28 33 38 43 44 46 53 57 58 83 84 89 91 93 97 98 	2 9 10 19 24 29 30 31 34 36 37 39 49 50 52 64 69 80 85 99 	
0 5 9 18 25 26 30 34 35 55 60 73 75 76 77 84 88 90 94 95 	16 17 40 41 44 46 50 51 56 61 62 65 66 70 71 81 85 86 91 96 	2 6 7 8 12 15 22 27 32 37 42 47 52 57 72 80 82 92 97 99 	3 4 10 11 21 23 33 38 43 48 53 63 64 67 68 78 83 87 93 98 	1 13 14 19 20 24 28 29 31 36 39 45 49 54 58 59 69 74 79 89 	
0 7 10 18 20 25 26 35 36 40 45 47 50 55 60 80 85 87 90 95 	1 6 8 15 16 41 42 46 51 53 56 64 66 68 72 73 76 81 91 96 	2 11 12 13 17 22 27 28 49 52 57 58 59 62 63 67 70 75 82 97 	3 5 23 24 30 31 32 33 37 38 43 48 61 65 77 78 83 88 93 98 	4 9 14 19 21 29 34 39 44 54 69 71 74 79 84 86 89 92 94 99 	
0 10 15 20 21 25 30 32 35 39 40 42 44 45 56 65 74 75 77 85 	1 5 6 12 16 31 41 46 50 51 60 61 64 66 68 76 80 86 91 96 	2 11 22 27 34 38 43 47 49 52 62 63 67 71 82 83 84 87 92 97 	3 8 13 17 23 24 26 28 33 36 48 53 55 78 88 90 93 95 98 99 	4 7 9 14 18 19 29 37 54 57 58 59 69 70 72 73 79 81 89 94 	
5 8 9 10 11 15 16 17 25 30 35 36 40 45 55 59 60 65 80 88 	23 26 37 41 46 47 51 52 56 66 71 73 74 76 77 81 83 86 95 96 	1 2 7 12 21 22 33 42 50 53 54 57 61 67 68 82 85 87 92 97 	3 13 20 28 31 32 43 44 48 49 58 62 63 64 78 79 84 91 93 98 	0 4 6 14 18 19 24 27 29 34 38 39 69 70 72 75 89 90 94 99 	
0 5 8 10 21 25 30 31 35 40 41 45 55 65 71 74 75 79 85 95 	1 3 4 20 26 29 46 49 51 62 63 66 68 76 78 86 91 92 96 99 	6 12 14 17 22 27 28 32 37 42 47 54 57 72 77 82 87 89 90 97 	2 11 13 16 18 23 33 43 48 52 53 56 58 61 81 83 84 88 93 98 	7 9 15 19 24 34 36 38 39 44 50 59 60 64 67 69 70 73 80 94 	
0 4 5 6 10 15 20 25 30 35 39 40 45 59 70 75 85 94 95 99 	1 16 26 31 42 43 44 48 51 53 61 63 65 66 71 81 86 90 91 96 	2 17 27 32 37 46 47 50 57 58 60 62 67 72 77 82 87 88 92 97 	3 7 8 13 18 22 23 24 33 38 41 49 68 73 78 80 83 84 93 98 	9 11 12 14 19 21 28 29 34 36 52 54 55 56 64 69 74 76 79 89 	
5 11 15 21 25 30 35 36 41 45 46 48 50 60 70 73 80 81 85 90 	6 16 27 44 51 53 56 61 64 66 68 71 75 76 78 79 86 87 91 96 	0 7 9 10 12 14 17 31 32 42 47 52 55 57 62 67 72 77 92 97 	3 8 13 18 20 22 23 28 33 37 38 40 43 58 63 65 82 83 88 93 	1 2 4 19 24 26 29 34 39 49 54 59 69 74 84 89 94 95 98 99 	
0 5 12 16 17 20 21 30 33 34 35 40 44 55 60 70 75 80 85 95 	1 3 6 7 10 26 27 28 41 45 61 64 66 67 71 73 76 81 91 96 	22 32 37 42 47 51 52 56 57 58 62 63 68 72 82 84 87 90 92 97 	8 13 18 23 31 36 38 39 43 46 48 50 77 78 83 88 89 93 94 98 	2 4 9 11 14 15 19 24 25 29 49 53 54 59 65 69 74 79 86 99 	
10 17 20 25 30 35 39 40 54 55 57 60 70 80 86 90 94 95 98 99 	1 5 6 16 32 41 46 49 56 58 63 66 71 76 77 81 83 84 85 96 	7 12 27 28 42 48 51 61 62 64 67 69 72 74 82 87 91 92 93 97 	2 8 13 15 21 22 26 31 33 38 43 47 50 53 65 68 73 78 88 89 	0 3 4 9 11 14 18 19 23 24 29 34 36 37 44 45 52 59 75 79 	
0 8 10 16 21 25 29 30 32 35 40 50 55 60 74 80 86 90 95 99 	6 41 43 44 45 58 61 65 66 68 70 71 76 81 87 88 89 91 93 96 	1 2 5 11 12 22 36 37 47 51 52 54 57 62 67 75 82 92 97 98 	3 13 15 17 18 20 23 28 33 42 46 53 56 73 77 78 83 84 85 94 	4 7 9 14 19 24 26 27 31 34 38 39 48 49 59 63 64 69 72 79 	
0 5 15 17 20 22 25 27 30 31 35 40 43 45 50 59 80 85 89 90 	1 6 11 36 37 46 51 52 56 60 61 66 71 75 76 79 81 82 86 91 	7 10 12 26 32 41 42 47 49 53 55 57 62 67 72 73 84 87 92 97 	2 3 8 13 16 18 21 23 28 33 34 38 48 58 63 68 70 78 83 88 	4 9 14 19 24 29 39 44 54 64 65 69 74 77 93 94 95 96 98 99 	
1 5 7 8 10 11 30 35 36 38 39 40 44 45 63 74 75 77 80 85 	2 6 26 32 41 46 48 51 56 57 59 60 61 66 71 76 83 86 91 96 	12 14 17 20 22 25 27 31 37 42 43 49 54 62 65 67 70 81 82 97 	3 9 13 15 16 18 21 23 28 33 47 50 53 68 72 73 78 90 93 98 	0 4 19 24 29 34 52 55 58 64 69 79 84 87 88 89 92 94 95 99 	
